ID,label
S62731,35853
S62732,35853
S62733,35853
S62734,35853
S62735,35829
S62736,35829
S62737,35829
S62738,35829
S62739,35829
S62740,1
S62741,0
S62742,6615
S62743,6615
S62744,6615
S62745,6615
S62746,6615
S62747,6615
S62748,6615
S62749,35853
S62750,1
S62751,0
S62752,6615
S62753,6615
S62754,35853
S62755,35853
S62756,35853
S62757,35853
S62758,35853
S62759,35853
S62760,35853
S62761,35853
S62762,35829
S62763,35829
S62764,35829
S62765,35829
S62766,35829
S62767,1
S62768,0
S62769,6615
S62770,6615
S62771,6615
S62772,6615
S62773,6615
S62774,6615
S62775,35853
S62776,35853
S62777,35853
S62778,35853
S62779,35829
S62780,35829
S62781,35829
S62782,1
S62783,0
S62784,6615
S62785,6615
S62786,6615
S62787,35853
S62788,35853
S62789,35853
S62790,35853
S62791,35853
S62792,35853
S62793,35853
S62794,35829
S62795,35829
S62796,35829
S62797,35829
S62798,35829
S62799,1
S62800,0
S62801,35853
S62802,35853
S62803,35853
S62804,35853
S62805,35853
S62806,35853
S62807,35853
S62808,35853
S62809,35853
S62810,35853
S62811,35853
S62812,35853
S62813,35853
S62814,35853
S62815,1
S62816,0
S62817,6615
S62818,6615
S62819,35853
S62820,35853
S62821,35853
S62822,35853
S62823,35853
S62824,35853
S62825,35853
S62826,35853
S62827,35829
S62828,35829
S62829,35829
S62830,1
S62831,0
S62832,6615
S62833,6615
S62834,6615
S62835,6615
S62836,6615
S62837,6615
S62838,6615
S62839,6615
S62840,1548
S62841,1548
S62842,1548
S62843,1
S62844,0
S62845,35853
S62846,35853
S62847,35853
S62848,35829
S62849,35829
S62850,35829
S62851,35853
S62852,35829
S62853,35829
S62854,35829
S62855,35829
S62856,35829
S62857,35829
S62858,35829
S62859,1
S62860,0
S62861,6615
S62862,6615
S62863,6615
S62864,35853
S62865,35853
S62866,35853
S62867,35853
S62868,35853
S62869,35853
S62870,35853
S62871,1
S62872,0
S62873,35853
S62874,35853
S62875,35853
S62876,35829
S62877,35829
S62878,35829
S62879,35853
S62880,35829
S62881,35829
S62882,35829
S62883,35829
S62884,35829
S62885,35829
S62886,35829
S62887,35829
S62888,1
S62889,0
S62890,6615
S62891,6615
S62892,6615
S62893,6615
S62894,35853
S62895,35853
S62896,35853
S62897,35853
S62898,35853
S62899,35853
S62900,35829
S62901,35829
S62902,1
S62903,0
S62904,6615
S62905,6615
S62906,6615
S62907,35853
S62908,35853
S62909,35853
S62910,35853
S62911,35853
S62912,35853
S62913,35853
S62914,35829
S62915,35829
S62916,35829
S62917,35829
S62918,1
S62919,0
S62920,6615
S62921,6615
S62922,6615
S62923,6615
S62924,35853
S62925,35853
S62926,35853
S62927,35853
S62928,35853
S62929,35853
S62930,35829
S62931,35829
S62932,1
S62933,0
S62934,6615
S62935,35853
S62936,35853
S62937,35853
S62938,35853
S62939,35853
S62940,35853
S62941,35853
S62942,35853
S62943,35853
S62944,35829
S62945,1
S62946,0
S62947,6615
S62948,35853
S62949,35853
S62950,35853
S62951,35853
S62952,35853
S62953,35853
S62954,35853
S62955,35853
S62956,35829
S62957,35829
S62958,35829
S62959,35829
S62960,35829
S62961,35829
S62962,1
S62963,0
S62964,6615
S62965,6615
S62966,6615
S62967,35853
S62968,35853
S62969,35853
S62970,35853
S62971,35853
S62972,35853
S62973,35853
S62974,35829
S62975,35829
S62976,35829
S62977,35829
S62978,1
S62979,0
S62980,6615
S62981,35853
S62982,35829
S62983,35829
S62984,35829
S62985,35829
S62986,35829
S62987,35829
S62988,35829
S62989,35829
S62990,35829
S62991,35829
S62992,35829
S62993,35829
S62994,1
S62995,0
S62996,6615
S62997,6615
S62998,35853
S62999,35853
S63000,35853
S63001,35853
S63002,35853
S63003,35853
S63004,35853
S63005,35853
S63006,35853
S63007,35853
S63008,1
S63009,0
S63010,6615
S63011,6615
S63012,6615
S63013,6615
S63014,6615
S63015,6615
S63016,6615
S63017,1
S63018,0
S63019,6615
S63020,6615
S63021,6615
S63022,6615
S63023,6615
S63024,6615
S63025,6615
S63026,35853
S63027,35853
S63028,1
S63029,0
S63030,6615
S63031,6615
S63032,6615
S63033,6615
S63034,6615
S63035,6615
S63036,6615
S63037,35853
S63038,1
S63039,0
S63040,6615
S63041,35853
S63042,35829
S63043,35829
S63044,35829
S63045,35829
S63046,35829
S63047,35829
S63048,35829
S63049,35829
S63050,35829
S63051,35829
S63052,35829
S63053,35829
S63054,35829
S63055,35829
S63056,1
S63057,0
S63058,6615
S63059,6615
S63060,6615
S63061,6615
S63062,35853
S63063,35853
S63064,35853
S63065,35853
S63066,35853
S63067,35853
S63068,35829
S63069,1
S63070,0
S63071,6615
S63072,35853
S63073,35853
S63074,35853
S63075,35853
S63076,35853
S63077,35853
S63078,1
S63079,0
S63080,6615
S63081,35853
S63082,35853
S63083,35829
S63084,35829
S63085,35853
S63086,35853
S63087,35853
S63088,35829
S63089,35829
S63090,35829
S63091,35829
S63092,35829
S63093,1
S63094,0
S63095,6615
S63096,6615
S63097,6615
S63098,35853
S63099,35853
S63100,35853
S63101,35853
S63102,35853
S63103,35853
S63104,35853
S63105,35829
S63106,35829
S63107,1
S63108,0
S63109,6615
S63110,6615
S63111,6615
S63112,35853
S63113,35853
S63114,35853
S63115,35853
S63116,35853
S63117,35853
S63118,35853
S63119,35829
S63120,1
S63121,0
S63122,6615
S63123,6615
S63124,35853
S63125,35853
S63126,35853
S63127,35853
S63128,35853
S63129,35853
S63130,35853
S63131,35853
S63132,35829
S63133,35829
S63134,35829
S63135,35829
S63136,1
S63137,0
S63138,6615
S63139,6615
S63140,6615
S63141,35853
S63142,35853
S63143,35853
S63144,35853
S63145,35853
S63146,35853
S63147,35853
S63148,35829
S63149,35829
S63150,1
S63151,0
S63152,6615
S63153,35853
S63154,35853
S63155,35853
S63156,35853
S63157,35853
S63158,35853
S63159,35853
S63160,35853
S63161,35853
S63162,35829
S63163,35829
S63164,35829
S63165,35829
S63166,35829
S63167,35829
S63168,1
S63169,0
S63170,35853
S63171,35853
S63172,35853
S63173,35853
S63174,35853
S63175,35853
S63176,35853
S63177,35853
S63178,35853
S63179,35853
S63180,35853
S63181,35853
S63182,35853
S63183,35853
S63184,35853
S63185,1
S63186,0
S63187,6615
S63188,6615
S63189,6615
S63190,35853
S63191,35853
S63192,35853
S63193,35853
S63194,35853
S63195,35853
S63196,35853
S63197,35829
S63198,35829
S63199,35829
S63200,35829
S63201,35829
S63202,1
S63203,0
S63204,35853
S63205,35853
S63206,35853
S63207,35853
S63208,35853
S63209,35853
S63210,35853
S63211,35853
S63212,35853
S63213,35853
S63214,35853
S63215,35853
S63216,35853
S63217,35853
S63218,35853
S63219,35853
S63220,1
S63221,0
S63222,6615
S63223,6615
S63224,35853
S63225,35853
S63226,35853
S63227,35853
S63228,35853
S63229,35853
S63230,35853
S63231,35853
S63232,35829
S63233,35829
S63234,35829
S63235,35829
S63236,1
S63237,0
S63238,6615
S63239,6615
S63240,6615
S63241,6615
S63242,6615
S63243,6615
S63244,35853
S63245,35853
S63246,35853
S63247,35853
S63248,35829
S63249,1
S63250,0
S63251,6615
S63252,6615
S63253,6615
S63254,6615
S63255,35853
S63256,35853
S63257,35853
S63258,35853
S63259,35853
S63260,35853
S63261,35829
S63262,35829
S63263,1
S63264,0
S63265,6615
S63266,6615
S63267,6615
S63268,6615
S63269,35853
S63270,35853
S63271,35853
S63272,35853
S63273,1
S63274,0
S63275,6615
S63276,6615
S63277,6615
S63278,6615
S63279,6615
S63280,6615
S63281,6615
S63282,35853
S63283,35853
S63284,1
S63285,0
S63286,6615
S63287,6615
S63288,6615
S63289,35853
S63290,35853
S63291,35853
S63292,35853
S63293,35853
S63294,35853
S63295,35853
S63296,35829
S63297,35829
S63298,35829
S63299,35829
S63300,1
S63301,0
S63302,6615
S63303,6615
S63304,6615
S63305,6615
S63306,35853
S63307,35853
S63308,35853
S63309,35853
S63310,35853
S63311,35853
S63312,35829
S63313,35829
S63314,1
S63315,0
S63316,6615
S63317,6615
S63318,6615
S63319,35853
S63320,35853
S63321,35853
S63322,35853
S63323,35853
S63324,35853
S63325,35853
S63326,35829
S63327,35829
S63328,35829
S63329,1
S63330,0
S63331,6615
S63332,6615
S63333,6615
S63334,6615
S63335,35853
S63336,35853
S63337,35853
S63338,35853
S63339,35853
S63340,35853
S63341,35829
S63342,1
S63343,0
S63344,6615
S63345,6615
S63346,6615
S63347,6615
S63348,35853
S63349,35853
S63350,35853
S63351,35853
S63352,35853
S63353,35853
S63354,35829
S63355,1
S63356,0
S63357,6615
S63358,6615
S63359,6615
S63360,6615
S63361,35853
S63362,35853
S63363,35853
S63364,35853
S63365,35853
S63366,35853
S63367,35829
S63368,35829
S63369,1
S63370,0
S63371,6615
S63372,35853
S63373,35853
S63374,35853
S63375,35853
S63376,35853
S63377,35853
S63378,35853
S63379,35853
S63380,35853
S63381,35829
S63382,35829
S63383,35829
S63384,35829
S63385,35829
S63386,1
S63387,0
S63388,6615
S63389,6615
S63390,6615
S63391,6615
S63392,6615
S63393,6615
S63394,1
S63395,0
S63396,6615
S63397,35853
S63398,35829
S63399,35829
S63400,35829
S63401,35829
S63402,35829
S63403,35829
S63404,35829
S63405,35829
S63406,35829
S63407,35829
S63408,35829
S63409,35829
S63410,1
S63411,0
S63412,6615
S63413,6615
S63414,35853
S63415,35853
S63416,35853
S63417,35853
S63418,35853
S63419,35853
S63420,35853
S63421,35853
S63422,35829
S63423,35829
S63424,35829
S63425,35829
S63426,1
S63427,0
S63428,6615
S63429,6615
S63430,6615
S63431,6615
S63432,35853
S63433,35853
S63434,35853
S63435,35853
S63436,35853
S63437,35853
S63438,35829
S63439,1
S63440,0
S63441,6615
S63442,6615
S63443,6615
S63444,6615
S63445,35853
S63446,35853
S63447,35853
S63448,35853
S63449,35853
S63450,35853
S63451,35829
S63452,1
S63453,0
S63454,6615
S63455,35853
S63456,35853
S63457,35829
S63458,35829
S63459,35853
S63460,35853
S63461,35853
S63462,35829
S63463,35829
S63464,35829
S63465,35829
S63466,35829
S63467,1
S63468,0
S63469,6615
S63470,6615
S63471,6615
S63472,35853
S63473,35853
S63474,35853
S63475,35853
S63476,35853
S63477,35853
S63478,35853
S63479,35829
S63480,35829
S63481,35829
S63482,1
S63483,0
S63484,6615
S63485,35853
S63486,35829
S63487,35829
S63488,35829
S63489,35829
S63490,35829
S63491,35829
S63492,35829
S63493,35829
S63494,35829
S63495,35829
S63496,35829
S63497,1
S63498,0
S63499,35853
S63500,35853
S63501,35853
S63502,35829
S63503,35829
S63504,35829
S63505,35853
S63506,35829
S63507,35829
S63508,35829
S63509,35829
S63510,35829
S63511,35829
S63512,1
S63513,0
S63514,6615
S63515,6615
S63516,35853
S63517,35853
S63518,35853
S63519,35853
S63520,35853
S63521,35853
S63522,1
S63523,0
S63524,6615
S63525,35853
S63526,35853
S63527,35853
S63528,35853
S63529,35853
S63530,35853
S63531,35853
S63532,35853
S63533,35853
S63534,35829
S63535,35829
S63536,35829
S63537,35829
S63538,1
S63539,0
S63540,6615
S63541,35853
S63542,35853
S63543,35853
S63544,35853
S63545,35853
S63546,35853
S63547,35853
S63548,35853
S63549,35853
S63550,35853
S63551,35853
S63552,35853
S63553,35853
S63554,1
S63555,0
S63556,6615
S63557,6615
S63558,6615
S63559,35853
S63560,35853
S63561,35853
S63562,35853
S63563,35853
S63564,35853
S63565,35853
S63566,35829
S63567,1
S63568,0
S63569,6615
S63570,6615
S63571,35853
S63572,35853
S63573,35853
S63574,35853
S63575,35853
S63576,35853
S63577,35853
S63578,35853
S63579,35853
S63580,35853
S63581,35853
S63582,35853
S63583,1
S63584,0
S63585,35853
S63586,35853
S63587,35853
S63588,35829
S63589,35829
S63590,35853
S63591,35853
S63592,35829
S63593,35829
S63594,35829
S63595,35829
S63596,35829
S63597,35829
S63598,35829
S63599,35829
S63600,1
S63601,0
S63602,6615
S63603,6615
S63604,6615
S63605,6615
S63606,6615
S63607,6615
S63608,6615
S63609,35853
S63610,35853
S63611,35853
S63612,35829
S63613,35829
S63614,35829
S63615,35829
S63616,35829
S63617,1
S63618,0
S63619,6615
S63620,6615
S63621,35853
S63622,35853
S63623,35853
S63624,35853
S63625,35853
S63626,35853
S63627,35853
S63628,35853
S63629,1
S63630,0
S63631,6615
S63632,6615
S63633,6615
S63634,6615
S63635,35853
S63636,35853
S63637,35853
S63638,35853
S63639,35853
S63640,35853
S63641,35829
S63642,35829
S63643,1
S63644,0
S63645,6615
S63646,6615
S63647,35853
S63648,35853
S63649,35853
S63650,35853
S63651,35853
S63652,35853
S63653,35853
S63654,35853
S63655,35853
S63656,35853
S63657,35853
S63658,1
S63659,0
S63660,6615
S63661,35853
S63662,35853
S63663,35853
S63664,35853
S63665,35853
S63666,35853
S63667,35853
S63668,35853
S63669,35853
S63670,35853
S63671,35853
S63672,35853
S63673,1
S63674,0
S63675,6615
S63676,6615
S63677,6615
S63678,6615
S63679,6615
S63680,6615
S63681,6615
S63682,1
S63683,0
S63684,6615
S63685,6615
S63686,6615
S63687,6615
S63688,6615
S63689,6615
S63690,6615
S63691,1
S63692,0
S63693,6615
S63694,6615
S63695,6615
S63696,6615
S63697,6615
S63698,35853
S63699,35853
S63700,35853
S63701,35853
S63702,1
S63703,0
S63704,6615
S63705,35853
S63706,35853
S63707,35853
S63708,35853
S63709,35853
S63710,35853
S63711,35853
S63712,35853
S63713,35853
S63714,35829
S63715,35829
S63716,35829
S63717,35829
S63718,1
S63719,0
S63720,6615
S63721,35853
S63722,35853
S63723,35853
S63724,35853
S63725,35853
S63726,35853
S63727,35853
S63728,35853
S63729,35853
S63730,35853
S63731,35853
S63732,35853
S63733,35853
S63734,35853
S63735,35853
S63736,1
S63737,0
S63738,6615
S63739,6615
S63740,35853
S63741,35853
S63742,35853
S63743,35853
S63744,35853
S63745,35853
S63746,35853
S63747,35853
S63748,35829
S63749,35829
S63750,35829
S63751,35829
S63752,35829
S63753,35829
S63754,1
S63755,0
S63756,6615
S63757,6615
S63758,6615
S63759,6615
S63760,6615
S63761,1
S63762,0
S63763,6615
S63764,6615
S63765,6615
S63766,6615
S63767,6615
S63768,6615
S63769,6615
S63770,1
S63771,0
S63772,6615
S63773,6615
S63774,6615
S63775,6615
S63776,35853
S63777,35853
S63778,35853
S63779,35853
S63780,35853
S63781,35853
S63782,35829
S63783,35829
S63784,1
S63785,0
S63786,6615
S63787,35853
S63788,35853
S63789,35853
S63790,35853
S63791,35853
S63792,35853
S63793,35853
S63794,35853
S63795,35829
S63796,35829
S63797,35829
S63798,35829
S63799,35829
S63800,35829
S63801,35829
S63802,1
S63803,0
S63804,6615
S63805,35853
S63806,35853
S63807,35853
S63808,35853
S63809,35853
S63810,35853
S63811,35853
S63812,35853
S63813,35853
S63814,35829
S63815,35829
S63816,35829
S63817,35829
S63818,35829
S63819,1
S63820,0
S63821,35853
S63822,35853
S63823,35853
S63824,35853
S63825,35853
S63826,35853
S63827,35853
S63828,35853
S63829,35853
S63830,35853
S63831,35853
S63832,35853
S63833,35853
S63834,1
S63835,0
S63836,6615
S63837,35853
S63838,35853
S63839,35829
S63840,35829
S63841,35853
S63842,35853
S63843,35853
S63844,35829
S63845,35829
S63846,35829
S63847,35829
S63848,35829
S63849,35829
S63850,35829
S63851,1
S63852,0
S63853,6615
S63854,6615
S63855,6615
S63856,35853
S63857,35853
S63858,35853
S63859,35853
S63860,35853
S63861,35853
S63862,35853
S63863,35829
S63864,35829
S63865,35829
S63866,1
S63867,0
S63868,35853
S63869,35853
S63870,35853
S63871,35829
S63872,35829
S63873,35853
S63874,35853
S63875,35829
S63876,35829
S63877,35829
S63878,35829
S63879,35829
S63880,35829
S63881,1
S63882,0
S63883,6615
S63884,6615
S63885,6615
S63886,35853
S63887,35853
S63888,35853
S63889,35853
S63890,35853
S63891,35853
S63892,35853
S63893,35829
S63894,35829
S63895,35829
S63896,35829
S63897,1
S63898,0
S63899,6615
S63900,35853
S63901,35853
S63902,35853
S63903,35853
S63904,35853
S63905,35853
S63906,35853
S63907,35853
S63908,35829
S63909,35829
S63910,35829
S63911,35829
S63912,35829
S63913,1
S63914,0
S63915,6615
S63916,6615
S63917,6615
S63918,6615
S63919,35853
S63920,35853
S63921,35853
S63922,35853
S63923,35853
S63924,1
S63925,0
S63926,1
S63927,0
S63928,6615
S63929,6615
S63930,6615
S63931,6615
S63932,6615
S63933,6615
S63934,1
S63935,0
S63936,6615
S63937,6615
S63938,6615
S63939,6615
S63940,1
S63941,0
S63942,6615
S63943,6615
S63944,6615
S63945,6615
S63946,6615
S63947,6615
S63948,35853
S63949,1
S63950,0
S63951,6615
S63952,6615
S63953,6615
S63954,35853
S63955,35853
S63956,35853
S63957,35853
S63958,35853
S63959,35853
S63960,35853
S63961,35829
S63962,35829
S63963,35829
S63964,35829
S63965,35829
S63966,1
S63967,0
S63968,6615
S63969,35853
S63970,35853
S63971,35853
S63972,35853
S63973,35853
S63974,35853
S63975,35853
S63976,35853
S63977,35829
S63978,35829
S63979,35829
S63980,35829
S63981,35829
S63982,35829
S63983,35829
S63984,1
S63985,0
S63986,6615
S63987,6615
S63988,6615
S63989,35853
S63990,35853
S63991,35853
S63992,35853
S63993,35853
S63994,35853
S63995,35853
S63996,35829
S63997,35829
S63998,35829
S63999,35829
S64000,1
S64001,0
S64002,6615
S64003,6615
S64004,6615
S64005,6615
S64006,6615
S64007,6615
S64008,6615
S64009,6615
S64010,1
S64011,0
S64012,6615
S64013,6615
S64014,6615
S64015,35853
S64016,35853
S64017,35853
S64018,35853
S64019,35853
S64020,35853
S64021,35853
S64022,35829
S64023,35829
S64024,1
S64025,0
S64026,6615
S64027,35853
S64028,35853
S64029,35853
S64030,35853
S64031,35853
S64032,35853
S64033,35853
S64034,35853
S64035,35853
S64036,35853
S64037,35853
S64038,35853
S64039,35853
S64040,1
S64041,0
S64042,6615
S64043,6615
S64044,6615
S64045,35853
S64046,35853
S64047,35853
S64048,35853
S64049,35853
S64050,35853
S64051,35853
S64052,35829
S64053,35829
S64054,35829
S64055,35829
S64056,35829
S64057,1
S64058,0
S64059,6615
S64060,6615
S64061,6615
S64062,6615
S64063,35853
S64064,35853
S64065,35853
S64066,35853
S64067,35853
S64068,35853
S64069,35829
S64070,1
S64071,0
S64072,6615
S64073,6615
S64074,6615
S64075,6615
S64076,35853
S64077,35853
S64078,35853
S64079,35853
S64080,35853
S64081,35853
S64082,35829
S64083,35829
S64084,1
S64085,0
S64086,6615
S64087,6615
S64088,6615
S64089,6615
S64090,6615
S64091,35853
S64092,35853
S64093,35853
S64094,35853
S64095,35853
S64096,35829
S64097,1
S64098,0
S64099,6615
S64100,6615
S64101,6615
S64102,6615
S64103,6615
S64104,6615
S64105,6615
S64106,35853
S64107,35853
S64108,1
S64109,0
S64110,35853
S64111,35853
S64112,35853
S64113,35829
S64114,35829
S64115,35829
S64116,35853
S64117,35829
S64118,35829
S64119,35829
S64120,35829
S64121,35829
S64122,35829
S64123,35829
S64124,35829
S64125,35829
S64126,1
S64127,0
S64128,6615
S64129,35853
S64130,35853
S64131,35853
S64132,35853
S64133,35853
S64134,35853
S64135,35853
S64136,35853
S64137,35829
S64138,35829
S64139,35829
S64140,35829
S64141,35829
S64142,35829
S64143,1
S64144,0
S64145,6615
S64146,6615
S64147,6615
S64148,6615
S64149,35853
S64150,35853
S64151,35853
S64152,35853
S64153,35853
S64154,35853
S64155,35829
S64156,1
S64157,0
S64158,35853
S64159,35853
S64160,35853
S64161,35853
S64162,35853
S64163,35853
S64164,35853
S64165,35853
S64166,35853
S64167,35853
S64168,35853
S64169,35853
S64170,35853
S64171,35853
S64172,35853
S64173,1
S64174,0
S64175,6615
S64176,6615
S64177,6615
S64178,6615
S64179,35853
S64180,35853
S64181,35853
S64182,35853
S64183,35853
S64184,35853
S64185,1
S64186,0
S64187,6615
S64188,6615
S64189,6615
S64190,6615
S64191,6615
S64192,6615
S64193,6615
S64194,1
S64195,0
S64196,6615
S64197,6615
S64198,6615
S64199,6615
S64200,6615
S64201,6615
S64202,1
S64203,0
S64204,6615
S64205,6615
S64206,6615
S64207,35853
S64208,35853
S64209,35853
S64210,35853
S64211,35853
S64212,35853
S64213,35853
S64214,35829
S64215,35829
S64216,1
S64217,0
S64218,6615
S64219,6615
S64220,6615
S64221,6615
S64222,35853
S64223,35853
S64224,35853
S64225,35853
S64226,35853
S64227,35853
S64228,35829
S64229,35829
S64230,35829
S64231,35829
S64232,1
S64233,0
S64234,6615
S64235,6615
S64236,6615
S64237,6615
S64238,35853
S64239,35853
S64240,35853
S64241,35853
S64242,1
S64243,0
S64244,6615
S64245,35853
S64246,35829
S64247,35829
S64248,35829
S64249,35829
S64250,35829
S64251,35829
S64252,35829
S64253,35829
S64254,35829
S64255,35829
S64256,35829
S64257,1
S64258,0
S64259,6615
S64260,6615
S64261,35853
S64262,35853
S64263,35853
S64264,35853
S64265,35853
S64266,35853
S64267,35853
S64268,35853
S64269,35829
S64270,35829
S64271,35829
S64272,35829
S64273,35829
S64274,1
S64275,0
S64276,6615
S64277,6615
S64278,35853
S64279,35853
S64280,35853
S64281,35853
S64282,35853
S64283,35853
S64284,35853
S64285,35853
S64286,35853
S64287,35853
S64288,35853
S64289,35853
S64290,1
S64291,0
S64292,6615
S64293,35853
S64294,35853
S64295,35853
S64296,35853
S64297,35853
S64298,35853
S64299,35853
S64300,35853
S64301,35853
S64302,35853
S64303,35853
S64304,35853
S64305,35853
S64306,1
S64307,0
S64308,6615
S64309,35853
S64310,35829
S64311,35829
S64312,35829
S64313,35829
S64314,35829
S64315,35829
S64316,35829
S64317,35829
S64318,35829
S64319,35829
S64320,35829
S64321,35829
S64322,1
S64323,0
S64324,6615
S64325,6615
S64326,6615
S64327,6615
S64328,35853
S64329,35853
S64330,35853
S64331,35853
S64332,35853
S64333,35853
S64334,35829
S64335,35829
S64336,35829
S64337,1
S64338,0
S64339,6615
S64340,6615
S64341,35853
S64342,35853
S64343,35853
S64344,35853
S64345,35853
S64346,35853
S64347,35853
S64348,35853
S64349,35829
S64350,35829
S64351,35829
S64352,35829
S64353,1
S64354,0
S64355,35853
S64356,35853
S64357,35853
S64358,35853
S64359,35853
S64360,35853
S64361,35853
S64362,35853
S64363,35853
S64364,35853
S64365,35853
S64366,35853
S64367,35853
S64368,35853
S64369,35853
S64370,1
S64371,0
S64372,6615
S64373,35853
S64374,35853
S64375,35853
S64376,35853
S64377,35853
S64378,35853
S64379,35853
S64380,35853
S64381,35829
S64382,35829
S64383,1
S64384,0
S64385,6615
S64386,6615
S64387,6615
S64388,6615
S64389,35853
S64390,35853
S64391,35853
S64392,35853
S64393,35853
S64394,35853
S64395,35829
S64396,1
S64397,0
S64398,6615
S64399,6615
S64400,6615
S64401,6615
S64402,6615
S64403,6615
S64404,6615
S64405,6615
S64406,1
S64407,0
S64408,6615
S64409,6615
S64410,6615
S64411,6615
S64412,6615
S64413,6615
S64414,35853
S64415,35853
S64416,35853
S64417,35853
S64418,35829
S64419,35829
S64420,1
S64421,0
S64422,6615
S64423,35853
S64424,35853
S64425,35853
S64426,35853
S64427,35853
S64428,35853
S64429,35853
S64430,35853
S64431,35853
S64432,35853
S64433,35853
S64434,35853
S64435,1
S64436,0
S64437,6615
S64438,6615
S64439,6615
S64440,6615
S64441,35853
S64442,35853
S64443,35853
S64444,35853
S64445,35853
S64446,35853
S64447,35829
S64448,1
S64449,0
S64450,6615
S64451,6615
S64452,35853
S64453,35853
S64454,35853
S64455,35853
S64456,35853
S64457,35853
S64458,35853
S64459,35853
S64460,35829
S64461,35829
S64462,35829
S64463,35829
S64464,35829
S64465,1
S64466,0
S64467,6615
S64468,6615
S64469,6615
S64470,6615
S64471,6615
S64472,6615
S64473,35853
S64474,1
S64475,0
S64476,6615
S64477,35853
S64478,35853
S64479,35853
S64480,35853
S64481,35853
S64482,35853
S64483,35853
S64484,35853
S64485,35853
S64486,35829
S64487,35829
S64488,35829
S64489,35829
S64490,1
S64491,0
S64492,6615
S64493,6615
S64494,6615
S64495,6615
S64496,6615
S64497,1
S64498,0
S64499,6615
S64500,35853
S64501,35853
S64502,35853
S64503,35853
S64504,35853
S64505,35853
S64506,35853
S64507,35853
S64508,35853
S64509,35829
S64510,35829
S64511,35829
S64512,35829
S64513,35829
S64514,1
S64515,0
S64516,6615
S64517,6615
S64518,6615
S64519,6615
S64520,35853
S64521,35853
S64522,35853
S64523,35853
S64524,1
S64525,0
S64526,6615
S64527,6615
S64528,6615
S64529,6615
S64530,35853
S64531,35853
S64532,35853
S64533,35853
S64534,35853
S64535,35853
S64536,35829
S64537,35829
S64538,35829
S64539,35829
S64540,1
S64541,0
S64542,35853
S64543,35853
S64544,35853
S64545,35853
S64546,35853
S64547,35853
S64548,35853
S64549,35853
S64550,35853
S64551,35853
S64552,35853
S64553,35853
S64554,35853
S64555,35853
S64556,1
S64557,0
S64558,6615
S64559,6615
S64560,6615
S64561,6615
S64562,6615
S64563,6615
S64564,6615
S64565,35853
S64566,35853
S64567,35853
S64568,1
S64569,0
S64570,6615
S64571,6615
S64572,6615
S64573,35853
S64574,35853
S64575,35853
S64576,35853
S64577,35853
S64578,35853
S64579,35853
S64580,35829
S64581,35829
S64582,35829
S64583,35829
S64584,35829
S64585,35829
S64586,1
S64587,0
S64588,6615
S64589,6615
S64590,6615
S64591,35853
S64592,35853
S64593,35853
S64594,35853
S64595,35853
S64596,35853
S64597,35853
S64598,35829
S64599,35829
S64600,35829
S64601,1
S64602,0
S64603,6615
S64604,35853
S64605,35853
S64606,35853
S64607,35853
S64608,35853
S64609,35853
S64610,35853
S64611,35853
S64612,35829
S64613,35829
S64614,35829
S64615,35829
S64616,35829
S64617,1
S64618,0
S64619,6615
S64620,6615
S64621,6615
S64622,35853
S64623,35853
S64624,35853
S64625,35853
S64626,35853
S64627,35853
S64628,35853
S64629,35829
S64630,35829
S64631,35829
S64632,35829
S64633,35829
S64634,35829
S64635,1
S64636,0
S64637,6615
S64638,6615
S64639,6615
S64640,6615
S64641,6615
S64642,6615
S64643,1
S64644,0
S64645,6615
S64646,6615
S64647,6615
S64648,6615
S64649,35853
S64650,35853
S64651,35853
S64652,35853
S64653,35853
S64654,35853
S64655,35829
S64656,35829
S64657,35829
S64658,1
S64659,0
S64660,6615
S64661,6615
S64662,6615
S64663,35853
S64664,35853
S64665,35853
S64666,35853
S64667,35853
S64668,35853
S64669,35853
S64670,35829
S64671,35829
S64672,35829
S64673,1
S64674,0
S64675,6615
S64676,6615
S64677,6615
S64678,35853
S64679,35853
S64680,35853
S64681,35853
S64682,35853
S64683,35853
S64684,35853
S64685,35829
S64686,35829
S64687,35829
S64688,35829
S64689,35829
S64690,1
S64691,0
S64692,6615
S64693,6615
S64694,6615
S64695,6615
S64696,6615
S64697,6615
S64698,6615
S64699,1
S64700,0
S64701,6615
S64702,6615
S64703,6615
S64704,6615
S64705,35853
S64706,35853
S64707,35853
S64708,35853
S64709,35853
S64710,35853
S64711,1
S64712,0
S64713,6615
S64714,6615
S64715,6615
S64716,6615
S64717,35853
S64718,35853
S64719,35853
S64720,35853
S64721,1
S64722,0
S64723,6615
S64724,6615
S64725,6615
S64726,35853
S64727,35853
S64728,35853
S64729,35853
S64730,35853
S64731,35853
S64732,35853
S64733,35829
S64734,35829
S64735,1
S64736,0
S64737,6615
S64738,6615
S64739,35853
S64740,35853
S64741,35853
S64742,35853
S64743,35853
S64744,35853
S64745,35853
S64746,35853
S64747,35853
S64748,35853
S64749,35853
S64750,35853
S64751,1
S64752,0
S64753,6615
S64754,6615
S64755,6615
S64756,6615
S64757,6615
S64758,6615
S64759,6615
S64760,1
S64761,0
S64762,6615
S64763,6615
S64764,6615
S64765,6615
S64766,35853
S64767,35853
S64768,35853
S64769,35853
S64770,35853
S64771,35853
